time,temperature,feels_like,app_temp,dew_point,humidity,wind_direction,wind_speed,wind_gust,pressure_relative,pressure_absolute,rainfall
2025-02-08,27.02916666666667,27.20208333333333,29.147916666666664,17.391666666666666,57.91666666666666,186.2708333333333,1.4041666666666668,3.489583333333333,29.883958333333336,28.014375,0.0
2025-02-09,26.697916666666668,28.17708333333333,30.95,22.335416666666664,77.875,147.64583333333334,1.9979166666666668,4.727083333333334,29.804375,27.935625,27.3
2025-02-10,22.267391304347825,22.267391304347825,26.14565217391305,21.35,94.5,145.7173913043478,1.6043478260869564,3.873913043478261,29.827391304347824,27.95804347826087,39.5
2025-02-11,22.232558139534884,22.232558139534884,25.960465116279067,21.24186046511628,94.25581395348836,149.51162790697674,1.876744186046512,4.76046511627907,29.875116279069765,28.00581395348837,10.0
2025-02-12,21.45,21.45,25.12,20.96,97.1,106.3,1.5699999999999998,3.3,29.906,28.037,4.0
2025-02-13,22.35454545454545,22.35454545454545,26.77272727272728,21.736363636363635,96.1818181818182,151.72727272727272,0.4363636363636363,1.2090909090909092,29.863636363636363,27.994545454545456,1.6
2025-02-14,22.443589743589744,22.443589743589744,26.77948717948718,21.81025641025641,96.33333333333331,133.71794871794873,0.8051282051282052,2.333333333333333,29.884871794871795,28.01538461538461,68.6
2025-02-15,23.1625,23.172916666666666,27.495833333333334,21.697916666666668,91.64583333333331,173.75,0.7041666666666666,1.9833333333333327,29.90520833333333,28.035416666666663,12.3
2025-02-16,23.43125,23.51458333333333,27.308333333333334,21.5625,89.52083333333333,150.02083333333334,1.8729166666666668,4.591666666666667,29.86791666666667,28.0,4.4
2025-02-17,23.52916666666667,23.73333333333333,27.67083333333333,21.772916666666664,90.27083333333331,174.47916666666666,1.3541666666666667,3.1604166666666664,29.842916666666667,27.973541666666662,15.9
2025-02-18,25.61458333333333,26.729166666666668,30.079166666666666,22.683333333333334,84.70833333333333,108.125,1.91875,4.29375,29.811041666666668,27.942083333333333,25.3
2025-02-19,24.179166666666664,24.91875,28.227083333333336,21.985416666666666,88.0,136.39583333333334,2.10625,4.68125,29.83583333333333,27.96645833333333,33.1
2025-02-20,21.73958333333333,21.73958333333333,25.39375,20.86875,94.875,191.7083333333333,1.45625,3.625,29.87625,28.00708333333333,17.1
2025-02-21,24.4625,25.18125,28.71666666666667,21.875,86.45833333333333,175.35416666666666,1.2166666666666666,3.1625,29.808125,27.93895833333333,5.5
2025-02-22,26.383333333333336,27.847916666666663,31.13958333333333,22.79375,81.5,159.6875,1.1791666666666667,3.064583333333333,29.78708333333333,27.917708333333334,0.0
2025-02-23,25.26206896551724,25.893103448275863,29.803448275862067,22.2448275862069,83.79310344827586,211.1379310344828,0.9689655172413794,2.5620689655172413,29.806206896551725,27.936896551724136,0.0
